Price,Open,Close
Ticker,^VIX,^VIX
Date,,
2001-01-02,27.93000030517578,29.989999771118164
2001-01-03,29.6299991607666,26.600000381469727
2001-01-04,26.350000381469727,26.969999313354492
2001-01-05,27.809999465942383,28.670000076293945
2001-01-08,29.979999542236328,29.84000015258789
2001-01-09,29.469999313354492,27.989999771118164
2001-01-10,28.440000534057617,26.799999237060547
2001-01-11,26.68000030517578,25.790000915527344
2001-01-12,25.309999465942383,24.559999465942383
2001-01-16,25.59000015258789,25.280000686645508
2001-01-17,24.399999618530273,24.93000030517578
2001-01-18,24.479999542236328,23.3700008392334
2001-01-19,23.6200008392334,23.239999771118164
2001-01-22,24.270000457763672,23.25
2001-01-23,23.0,21.56999969482422
2001-01-24,21.979999542236328,22.030000686645508
2001-01-25,22.440000534057617,22.639999389648438
2001-01-26,22.520000457763672,22.56999969482422
2001-01-29,22.799999237060547,22.610000610351562
2001-01-30,23.06999969482422,22.56999969482422
2001-01-31,22.940000534057617,22.020000457763672
2001-02-01,22.389999389648438,21.65999984741211
2001-02-02,20.8700008392334,21.950000762939453
2001-02-05,22.75,22.190000534057617
2001-02-06,22.040000915527344,21.979999542236328
2001-02-07,21.6299991607666,21.670000076293945
2001-02-08,21.459999084472656,21.459999084472656
2001-02-09,21.670000076293945,22.030000686645508
2001-02-12,23.059999465942383,21.920000076293945
2001-02-13,21.639999389648438,21.3700008392334
2001-02-14,21.84000015258789,21.520000457763672
2001-02-15,21.510000228881836,20.270000457763672
2001-02-16,21.649999618530273,22.1200008392334
2001-02-20,23.43000030517578,24.690000534057617
2001-02-21,24.809999465942383,25.75
2001-02-22,25.959999084472656,26.760000228881836
2001-02-23,27.18000030517578,27.209999084472656
2001-02-26,27.18000030517578,25.43000030517578
2001-02-27,25.56999969482422,26.489999771118164
2001-02-28,26.3700008392334,28.350000381469727
2001-03-01,29.65999984741211,28.079999923706055
2001-03-02,29.079999923706055,27.43000030517578
2001-03-05,28.31999969482422,27.1200008392334
2001-03-06,26.260000228881836,25.889999389648438
2001-03-07,25.280000686645508,24.1200008392334
2001-03-08,24.420000076293945,24.290000915527344
2001-03-09,24.469999313354492,25.6200008392334
2001-03-12,27.8799991607666,30.31999969482422
2001-03-13,30.770000457763672,27.549999237060547
2001-03-14,30.3700008392334,29.610000610351562
2001-03-15,28.530000686645508,28.559999465942383
2001-03-16,28.780000686645508,29.90999984741211
2001-03-19,30.610000610351562,29.780000686645508
2001-03-20,30.020000457763672,30.959999084472656
2001-03-21,31.40999984741211,31.93000030517578
2001-03-22,32.40999984741211,32.84000015258789
2001-03-23,33.0,30.450000762939453
2001-03-26,30.0,29.040000915527344
2001-03-27,28.520000457763672,27.040000915527344
2001-03-28,28.260000228881836,28.579999923706055
2001-03-29,29.270000457763672,29.170000076293945
2001-03-30,28.760000228881836,28.639999389648438
2001-04-02,29.399999618530273,31.209999084472656
2001-04-03,32.91999816894531,34.720001220703125
2001-04-04,34.279998779296875,34.06999969482422
2001-04-05,32.5099983215332,29.940000534057617
2001-04-06,30.389999389648438,31.690000534057617
2001-04-09,31.940000534057617,31.90999984741211
2001-04-10,30.670000076293945,29.440000534057617
2001-04-11,28.940000534057617,28.459999084472656
2001-04-12,28.09000015258789,26.1200008392334
2001-04-16,26.850000381469727,26.329999923706055
2001-04-17,26.040000915527344,25.610000610351562
2001-04-18,24.579999923706055,24.1299991607666
2001-04-19,24.510000228881836,24.15999984741211
2001-04-20,24.670000076293945,25.3799991607666
2001-04-23,27.350000381469727,28.15999984741211
2001-04-24,27.700000762939453,28.489999771118164
2001-04-25,28.639999389648438,27.399999618530273
2001-04-26,26.40999984741211,25.959999084472656
2001-04-27,25.0,24.020000457763672
2001-04-30,24.209999084472656,25.479999542236328
2001-05-01,25.459999084472656,24.200000762939453
2001-05-02,24.600000381469727,24.229999542236328
2001-05-03,25.520000457763672,25.780000686645508
2001-05-04,26.489999771118164,23.90999984741211
2001-05-07,25.100000381469727,24.860000610351562
2001-05-08,24.489999771118164,24.440000534057617
2001-05-09,24.940000534057617,24.350000381469727
2001-05-10,23.690000534057617,24.0
2001-05-11,23.139999389648438,23.540000915527344
2001-05-14,24.229999542236328,24.260000228881836
2001-05-15,24.40999984741211,23.709999084472656
2001-05-16,23.170000076293945,21.889999389648438
2001-05-17,22.5,21.469999313354492
2001-05-18,21.459999084472656,21.229999542236328
2001-05-21,21.899999618530273,20.760000228881836
2001-05-22,21.530000686645508,21.350000381469727
2001-05-23,21.600000381469727,22.079999923706055
2001-05-24,21.850000381469727,20.56999969482422
2001-05-25,20.600000381469727,20.600000381469727
2001-05-29,22.15999984741211,22.139999389648438
2001-05-30,22.399999618530273,22.760000228881836
2001-05-31,22.959999084472656,22.639999389648438
2001-06-01,23.020000457763672,21.59000015258789
2001-06-04,21.639999389648438,21.3799991607666
2001-06-05,20.799999237060547,19.579999923706055
2001-06-06,20.09000015258789,20.389999389648438
2001-06-07,20.350000381469727,19.670000076293945
2001-06-08,19.6200008392334,19.920000076293945
2001-06-11,20.6200008392334,20.700000762939453
